cliente_id,nombre_cliente,segmento_cliente,ciudad,edad,ingreso_estimado,total_productos,lista_productos,saldo_total,consumo_total_tc,cupo_total_tc,dias_venc_minimo,canales_usados,n_productos_distintos,es_multiproducto,utilizacion_tc_pct,lover_type,categoria_dominante
C000916,Cliente 0916,Joven,Manta,61,817.5,5,"Crédito de Consumo, Cuenta Corriente",2328.79,0.0,0.0,410.0,"Branch, Web",2,True,,Sin Perfil de Consumo,N/A
C000917,Cliente 0917,Premium,Cuenca,31,5969.34,13,"Crédito Hipotecario, Crédito Vehicular, Cuenta de Ahorros, Tarjeta de Crédito",394948.38,2298.5299999999997,65400.0,22.0,"ATM, App, Branch, POS, Web",4,True,3.5,Travel Lover,Travel
C000918,Cliente 0918,Affluent,Quito,26,2437.59,16,"Cuenta Corriente, Tarjeta de Crédito",30446.18,2509.5,32500.0,1046.0,"ATM, App, Branch, POS, Web",2,True,7.7,Food & Supermarket Lover,Supermarket
C000919,Cliente 0919,Joven,Quito,46,1045.75,19,"Crédito de Consumo, Cuenta de Ahorros, Tarjeta de Crédito",28645.32,1101.65,28000.0,679.0,"ATM, App, Branch, POS, Web",3,True,3.9,Food & Supermarket Lover,Supermarket
C000920,Cliente 0920,Joven,Guayaquil,35,716.42,6,"Crédito Vehicular, Cuenta Corriente, Cuenta de Ahorros",56973.73,0.0,0.0,1494.0,"Branch, Web",3,True,,Sin Perfil de Consumo,N/A
C000921,Cliente 0921,PyME,Guayaquil,43,3369.31,20,"Crédito Hipotecario, Crédito Vehicular, Cuenta de Ahorros, Tarjeta de Crédito",234417.33000000002,2472.18,62400.0,506.0,"App, Branch, POS, Web",4,True,4.0,Lifestyle Lover,Others
C000922,Cliente 0922,Mass,Quito,48,1593.38,11,"Cuenta Corriente, Tarjeta de Crédito",8891.29,647.57,20300.0,620.0,"App, Branch, POS, Web",2,True,3.2,Food & Supermarket Lover,Food
C000923,Cliente 0923,Joven,Quito,34,886.28,11,Tarjeta de Crédito,9444.16,593.01,28600.0,1189.0,"App, Branch, POS, Web",1,False,2.1,Food & Supermarket Lover,Supermarket
C000924,Cliente 0924,Affluent,Cuenca,34,1404.49,12,"Cuenta de Ahorros, Tarjeta de Crédito",21548.19,806.19,18000.0,1011.0,"App, Branch, POS, Web",2,True,4.5,Entertainment & Streaming Lover,Streaming
C000925,Cliente 0925,Mass,Ambato,44,1638.08,23,"Crédito Vehicular, Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",83653.46,997.9499999999999,32200.0,625.0,"ATM, App, Branch, POS, Web",4,True,3.1,Food & Supermarket Lover,Supermarket
C000926,Cliente 0926,Mass,Cuenca,26,430.79,2,Crédito Hipotecario,178373.08,0.0,0.0,1357.0,"Branch, Web",1,False,,Sin Perfil de Consumo,N/A
C000927,Cliente 0927,Mass,Cuenca,39,1086.07,14,"Crédito de Consumo, Cuenta de Ahorros, Tarjeta de Crédito",12332.46,484.25999999999993,12000.0,801.0,"ATM, App, Branch, POS, Web",3,True,4.0,Travel Lover,Travel
C000928,Cliente 0928,Joven,Cuenca,35,907.43,14,"Cuenta de Ahorros, Tarjeta de Crédito",7174.200000000001,657.02,14000.0,1176.0,"App, Branch, POS, Web",2,True,4.7,Food & Supermarket Lover,Food
C000929,Cliente 0929,Mass,Ambato,50,833.66,14,"Crédito de Consumo, Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",10655.96,446.92,8800.0,367.0,"ATM, App, Branch, POS, Web",4,True,5.1,Travel Lover,Travel
C000930,Cliente 0930,Mass,Guayaquil,27,911.57,19,"Crédito de Consumo, Cuenta de Ahorros, Tarjeta de Crédito",21242.149999999998,1135.46,22400.0,809.0,"App, Branch, POS, Web",3,True,5.1,Health & Wellness Lover,Health
C000931,Cliente 0931,Affluent,Quito,34,1638.11,12,"Crédito de Consumo, Tarjeta de Crédito",6581.64,1344.14,39600.0,138.0,"ATM, App, Branch, POS, Web",2,True,3.4,Lifestyle Lover,Others
C000932,Cliente 0932,Premium,Cuenca,46,5686.29,2,Crédito Vehicular,16018.6,0.0,0.0,1270.0,"App, Branch",1,False,,Sin Perfil de Consumo,N/A
C000933,Cliente 0933,Mass,Quito,48,1310.69,15,"Cuenta Corriente, Tarjeta de Crédito",21892.2,1197.29,28800.0,470.0,"ATM, App, Branch, POS, Web",2,True,4.2,Food & Supermarket Lover,Food
C000934,Cliente 0934,Joven,Manta,47,921.54,5,"Crédito Hipotecario, Crédito Vehicular, Cuenta Corriente",79161.82,0.0,0.0,539.0,"App, Branch, Web",3,True,,Sin Perfil de Consumo,N/A
C000935,Cliente 0935,Affluent,Quito,46,2973.95,18,"Crédito Hipotecario, Cuenta de Ahorros, Tarjeta de Crédito",173848.6,1931.51,42000.0,1317.0,"App, Branch, POS, Web",3,True,4.6,Tech Lover,Technology
C000936,Cliente 0936,Mass,Manta,36,977.9,6,"Crédito Vehicular, Tarjeta de Crédito",37941.08,213.82,9200.0,441.0,"App, Branch",2,True,2.3,Entertainment & Streaming Lover,Streaming
C000937,Cliente 0937,Joven,Quito,32,640.37,7,"Crédito Hipotecario, Cuenta de Ahorros",114363.76999999999,0.0,0.0,898.0,"ATM, App, Branch, Web",2,True,,Sin Perfil de Consumo,N/A
C000938,Cliente 0938,Mass,Loja,36,886.8,18,"Crédito Hipotecario, Crédito de Consumo, Tarjeta de Crédito",192279.68,582.14,27300.0,118.0,"App, Branch, POS, Web",3,True,2.1,Tech Lover,Technology
C000939,Cliente 0939,Affluent,Cuenca,33,2923.02,9,"Crédito Hipotecario, Crédito de Consumo, Cuenta de Ahorros, Tarjeta de Crédito",198295.12,787.17,23000.0,314.0,"App, Branch, POS, Web",4,True,3.4,Tech Lover,Technology
C000940,Cliente 0940,Mass,Quito,40,959.22,18,"Crédito de Consumo, Cuenta de Ahorros, Tarjeta de Crédito",16623.2,879.42,19500.0,77.0,"ATM, App, Branch, POS, Web",3,True,4.5,Food & Supermarket Lover,Supermarket
C000941,Cliente 0941,Affluent,Ambato,18,2785.3,11,"Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",22509.08,731.51,20500.0,878.0,"Branch, POS, Web",3,True,3.6,Entertainment & Streaming Lover,Streaming
C000942,Cliente 0942,Mass,Cuenca,41,695.58,15,"Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",7878.21,308.67,7200.0,1230.0,"ATM, App, Branch, POS, Web",3,True,4.3,Lifestyle Lover,Fuel
C000943,Cliente 0943,PyME,Loja,44,1213.13,6,"Cuenta Corriente, Tarjeta de Crédito",3431.79,318.83,11500.0,1198.0,"App, Branch, POS",2,True,2.8,Entertainment & Streaming Lover,Entertainment
C000944,Cliente 0944,Premium,Loja,45,4187.12,16,"Cuenta de Ahorros, Tarjeta de Crédito",73087.14,2682.87,141400.0,182.0,"ATM, App, Branch, POS, Web",2,True,1.9,Entertainment & Streaming Lover,Streaming
C000945,Cliente 0945,Premium,Guayaquil,42,4798.45,2,Cuenta Corriente,13973.64,0.0,0.0,,"App, Branch",1,False,,Sin Perfil de Consumo,N/A
C000946,Cliente 0946,Mass,Cuenca,46,1037.27,14,"Crédito Vehicular, Tarjeta de Crédito",33960.89,782.84,15600.0,766.0,"App, POS, Web",2,True,5.0,Food & Supermarket Lover,Food
C000947,Cliente 0947,PyME,Manta,30,2048.06,19,"Crédito de Consumo, Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",96366.78,1551.45,39600.0,686.0,"App, Branch, POS, Web",4,True,3.9,Food & Supermarket Lover,Food
C000948,Cliente 0948,Mass,Quito,58,544.41,12,"Cuenta de Ahorros, Tarjeta de Crédito",8372.4,178.51,7200.0,1312.0,"App, Branch, POS, Web",2,True,2.5,Food & Supermarket Lover,Supermarket
C000949,Cliente 0949,Premium,Guayaquil,42,3453.01,8,"Crédito de Consumo, Tarjeta de Crédito",42966.89,1234.94,49000.0,584.0,"App, Branch, POS, Web",2,True,2.5,Food & Supermarket Lover,Food
C000950,Cliente 0950,PyME,Guayaquil,33,2530.41,11,"Cuenta de Ahorros, Tarjeta de Crédito",45305.65,2200.68,51000.0,1326.0,"App, Branch, POS, Web",2,True,4.3,Travel Lover,Travel
C000951,Cliente 0951,Affluent,Quito,45,2377.29,10,"Crédito de Consumo, Cuenta de Ahorros, Tarjeta de Crédito",37024.4,1021.0700000000002,23500.0,718.0,"ATM, App, Branch, POS, Web",3,True,4.3,Tech Lover,Technology
C000952,Cliente 0952,Mass,Guayaquil,32,1190.55,14,"Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",16449.3,1250.97,31200.0,1114.0,"App, Branch, POS, Web",3,True,4.0,Tech Lover,Technology
C000953,Cliente 0953,Mass,Cuenca,33,627.02,7,"Cuenta de Ahorros, Tarjeta de Crédito",6087.9400000000005,153.15,9500.0,417.0,"ATM, App, Branch, POS, Web",2,True,1.6,Health & Wellness Lover,Health
C000954,Cliente 0954,Mass,Quito,29,957.23,1,Crédito Vehicular,18443.52,0.0,0.0,2068.0,Web,1,False,,Sin Perfil de Consumo,N/A
C000955,Cliente 0955,Affluent,Guayaquil,44,4027.47,12,"Crédito Hipotecario, Crédito de Consumo, Tarjeta de Crédito",148385.0,2238.7799999999997,72000.0,506.0,"ATM, App, Branch, POS, Web",3,True,3.1,Health & Wellness Lover,Health
C000956,Cliente 0956,Mass,Loja,34,1109.09,15,"Cuenta de Ahorros, Tarjeta de Crédito",15990.72,888.13,27600.0,918.0,"ATM, App, Branch, POS, Web",2,True,3.2,Entertainment & Streaming Lover,Streaming
C000957,Cliente 0957,Joven,Quito,67,892.29,6,Tarjeta de Crédito,1677.72,561.81,10200.0,10.0,"App, POS",1,False,5.5,Health & Wellness Lover,Health
C000958,Cliente 0958,Mass,Quito,42,1104.1,18,"Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",3877.08,1423.17,31200.0,819.0,"ATM, App, Branch, POS, Web",3,True,4.6,Travel Lover,Travel
C000959,Cliente 0959,Joven,Manta,38,1401.36,3,"Crédito de Consumo, Cuenta Corriente",5833.12,0.0,0.0,216.0,"App, Branch, Web",2,True,,Sin Perfil de Consumo,N/A
C000960,Cliente 0960,Mass,Guayaquil,37,454.8,12,"Crédito Hipotecario, Crédito de Consumo, Tarjeta de Crédito",124338.7,164.11,7000.0,124.0,"ATM, App, Branch, POS, Web",3,True,2.3,Tech Lover,Technology
C000961,Cliente 0961,Mass,Quito,37,1041.35,13,Tarjeta de Crédito,4096.56,640.99,27300.0,984.0,"App, Branch, POS, Web",1,False,2.3,Lifestyle Lover,Others
C000962,Cliente 0962,Joven,Guayaquil,26,814.83,4,"Cuenta Corriente, Cuenta de Ahorros",13104.5,0.0,0.0,,"ATM, Branch, Web",2,True,,Sin Perfil de Consumo,N/A
C000963,Cliente 0963,Mass,Cuenca,48,1204.81,13,"Crédito Vehicular, Tarjeta de Crédito",5182.08,735.38,15600.0,418.0,"App, Branch, POS, Web",2,True,4.7,Food & Supermarket Lover,Food
C000964,Cliente 0964,Joven,Guayaquil,57,484.33,8,"Cuenta Corriente, Tarjeta de Crédito",6178.27,124.7,6000.0,570.0,"Branch, POS, Web",2,True,2.1,Food & Supermarket Lover,Food
C000965,Cliente 0965,Mass,Ambato,39,1087.12,15,"Crédito Vehicular, Tarjeta de Crédito",25015.9,1529.28,22100.0,397.0,"App, POS, Web",2,True,6.9,Travel Lover,Travel
C000966,Cliente 0966,Affluent,Manta,29,2687.2,11,"Crédito Hipotecario, Tarjeta de Crédito",230048.81,1309.52,72000.0,1166.0,"App, Branch, POS, Web",2,True,1.8,Health & Wellness Lover,Health
C000967,Cliente 0967,Premium,Cuenca,34,5788.66,20,"Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",159971.8,4910.34,231000.0,1296.0,"ATM, App, Branch, POS, Web",3,True,2.1,Tech Lover,Technology
C000968,Cliente 0968,Mass,Quito,23,851.35,2,Crédito de Consumo,13217.14,0.0,0.0,1958.0,"Branch, Web",1,False,,Sin Perfil de Consumo,N/A
C000969,Cliente 0969,PyME,Guayaquil,33,4931.55,16,"Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",104633.88,3787.67,74400.0,953.0,"ATM, App, Branch, POS, Web",3,True,5.1,Food & Supermarket Lover,Food
C000970,Cliente 0970,Joven,Quito,46,741.88,11,"Crédito Vehicular, Tarjeta de Crédito",7872.7699999999995,439.16,21000.0,159.0,"App, Branch, POS, Web",2,True,2.1,Food & Supermarket Lover,Supermarket
C000971,Cliente 0971,Mass,Guayaquil,34,813.79,16,"Crédito Hipotecario, Cuenta de Ahorros, Tarjeta de Crédito",197397.12,702.99,23400.0,567.0,"App, POS, Web",3,True,3.0,Food & Supermarket Lover,Food
C000972,Cliente 0972,Mass,Guayaquil,41,621.8,7,"Crédito Hipotecario, Tarjeta de Crédito",66508.65,235.06,9000.0,376.0,"App, POS, Web",2,True,2.6,Food & Supermarket Lover,Supermarket
C000973,Cliente 0973,Mass,Ambato,37,962.65,15,"Crédito de Consumo, Tarjeta de Crédito",10091.67,659.7,35000.0,384.0,"ATM, App, Branch, POS",2,True,1.9,Food & Supermarket Lover,Supermarket
C000974,Cliente 0974,Premium,Guayaquil,58,3002.49,3,"Crédito de Consumo, Cuenta de Ahorros",24589.67,0.0,0.0,961.0,"App, Branch",2,True,,Sin Perfil de Consumo,N/A
C000975,Cliente 0975,Mass,Guayaquil,18,1512.5,6,Tarjeta de Crédito,0.0,872.1500000000001,14400.0,856.0,"App, POS, Web",1,False,6.1,Entertainment & Streaming Lover,Streaming
C000976,Cliente 0976,Premium,Quito,50,4217.65,14,"Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",54763.9,2713.61,68200.0,1156.0,"ATM, App, Branch, POS, Web",3,True,4.0,Tech Lover,Technology
C000977,Cliente 0977,Mass,Guayaquil,24,1088.0,3,Crédito Vehicular,94462.56,0.0,0.0,350.0,"Branch, Web",1,False,,Sin Perfil de Consumo,N/A
C000978,Cliente 0978,Mass,Guayaquil,40,1066.8,7,"Crédito de Consumo, Cuenta Corriente, Cuenta de Ahorros",21143.97,0.0,0.0,1787.0,"App, Branch, Web",3,True,,Sin Perfil de Consumo,N/A
C000979,Cliente 0979,Mass,Guayaquil,34,1126.86,1,Crédito Hipotecario,118152.38,0.0,0.0,1005.0,Web,1,False,,Sin Perfil de Consumo,N/A
C000980,Cliente 0980,Mass,Cuenca,47,1518.98,15,"Crédito Hipotecario, Tarjeta de Crédito",80759.83,1746.47,40600.0,1420.0,"App, Branch, POS, Web",2,True,4.3,Entertainment & Streaming Lover,Streaming
C000981,Cliente 0981,Mass,Manta,46,1098.41,23,"Crédito de Consumo, Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",41123.64,628.32,39200.0,649.0,"ATM, App, Branch, POS, Web",4,True,1.6,Tech Lover,Technology
C000982,Cliente 0982,Affluent,Guayaquil,26,3261.21,10,"Crédito de Consumo, Tarjeta de Crédito",42386.66,2154.0499999999997,84600.0,498.0,"Branch, POS, Web",2,True,2.5,Tech Lover,Technology
C000983,Cliente 0983,Mass,Guayaquil,46,1131.08,7,Tarjeta de Crédito,6827.66,612.8,9800.0,430.0,"App, Branch, POS, Web",1,False,6.3,Entertainment & Streaming Lover,Streaming
C000984,Cliente 0984,Joven,Quito,35,425.47,17,"Crédito Hipotecario, Crédito de Consumo, Cuenta Corriente, Tarjeta de Crédito",45202.52,350.03,10800.0,444.0,"ATM, App, Branch, POS, Web",4,True,3.2,Health & Wellness Lover,Health
C000985,Cliente 0985,Joven,Guayaquil,40,552.24,14,"Crédito Vehicular, Tarjeta de Crédito",64794.03999999999,433.06,16800.0,85.0,"App, Branch, POS, Web",2,True,2.6,Tech Lover,Technology
C000986,Cliente 0986,Premium,Quito,31,5764.43,6,"Crédito de Consumo, Tarjeta de Crédito",45444.44,2807.38,41500.0,633.0,"App, Branch, POS, Web",2,True,6.8,Tech Lover,Technology
C000987,Cliente 0987,PyME,Manta,31,2573.11,14,Tarjeta de Crédito,2898.0,2260.4,39200.0,352.0,"ATM, App, Branch, POS, Web",1,False,5.8,Travel Lover,Travel
C000988,Cliente 0988,Mass,Ambato,30,1019.71,15,"Crédito Vehicular, Tarjeta de Crédito",13763.22,1410.1,28000.0,373.0,"ATM, App, POS, Web",2,True,5.0,Travel Lover,Travel
C000989,Cliente 0989,Mass,Guayaquil,18,1409.88,9,"Crédito de Consumo, Cuenta Corriente, Cuenta de Ahorros",23720.3,0.0,0.0,580.0,"ATM, App, Branch, POS, Web",3,True,,Sin Perfil de Consumo,N/A
C000990,Cliente 0990,Mass,Cuenca,51,431.82,5,"Crédito Vehicular, Cuenta Corriente",16216.19,0.0,0.0,1962.0,"ATM, App, Branch",2,True,,Sin Perfil de Consumo,N/A
C000991,Cliente 0991,Affluent,Guayaquil,42,1981.67,13,"Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",27439.19,2007.71,30600.0,536.0,"ATM, App, Branch, POS, Web",3,True,6.6,Education Lover,Education
C000992,Cliente 0992,Affluent,Guayaquil,37,2331.23,14,"Crédito de Consumo, Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",49803.82,884.9,28700.0,680.0,"App, Branch, POS",4,True,3.1,Lifestyle Lover,Fuel
C000993,Cliente 0993,Mass,Guayaquil,18,744.71,13,Tarjeta de Crédito,3909.3599999999997,721.34,16900.0,872.0,"ATM, App, POS, Web",1,False,4.3,Tech Lover,Technology
C000994,Cliente 0994,Mass,Quito,40,612.13,15,"Crédito Hipotecario, Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",85013.7,439.59000000000003,18000.0,948.0,"App, Branch, POS, Web",4,True,2.4,Travel Lover,Travel
C000995,Cliente 0995,Premium,Guayaquil,22,3063.86,1,Cuenta de Ahorros,3604.81,0.0,0.0,,Branch,1,False,,Sin Perfil de Consumo,N/A
C000996,Cliente 0996,Affluent,Ambato,30,1504.74,7,"Crédito de Consumo, Tarjeta de Crédito",33095.04,493.99,10400.0,1296.0,"App, Branch, POS, Web",2,True,4.7,Education Lover,Education
C000997,Cliente 0997,Mass,Quito,33,953.27,3,Crédito Vehicular,45906.090000000004,0.0,0.0,1099.0,"Branch, Web",1,False,,Sin Perfil de Consumo,N/A
C000998,Cliente 0998,Premium,Ambato,47,5225.78,15,"Crédito Hipotecario, Tarjeta de Crédito",69543.02,6405.47,138600.0,760.0,"ATM, App, POS, Web",2,True,4.6,Entertainment & Streaming Lover,Streaming
C000999,Cliente 0999,Mass,Guayaquil,32,1125.07,4,"Crédito Hipotecario, Crédito de Consumo, Cuenta de Ahorros",74227.26,0.0,0.0,484.0,"App, Branch",3,True,,Sin Perfil de Consumo,N/A
C001000,Cliente 1000,Mass,Quito,46,487.69,6,Tarjeta de Crédito,3812.6400000000003,180.56,7200.0,563.0,"App, Branch, POS",1,False,2.5,Entertainment & Streaming Lover,Streaming
C001001,Cliente 1001,Joven,Guayaquil,37,353.12,8,Tarjeta de Crédito,2148.56,100.65,7200.0,720.0,"Branch, POS",1,False,1.4,Tech Lover,Technology
C001002,Cliente 1002,Mass,Guayaquil,39,966.28,19,"Crédito Hipotecario, Crédito Vehicular, Crédito de Consumo, Tarjeta de Crédito",83568.69,1678.03,36000.0,137.0,"ATM, App, Branch, POS, Web",4,True,4.7,Tech Lover,Technology
C001003,Cliente 1003,Mass,Quito,50,1222.3,17,"Crédito Hipotecario, Tarjeta de Crédito",225211.23,1539.79,49000.0,1098.0,"ATM, App, Branch, POS, Web",2,True,3.1,Food & Supermarket Lover,Supermarket
C001004,Cliente 1004,Affluent,Guayaquil,57,3171.47,13,"Cuenta de Ahorros, Tarjeta de Crédito",21988.91,4046.0,74000.0,1073.0,"App, Branch, POS, Web",2,True,5.5,Food & Supermarket Lover,Supermarket
C001005,Cliente 1005,Premium,Guayaquil,43,3893.0,2,Crédito de Consumo,61130.54,0.0,0.0,177.0,"Branch, Web",1,False,,Sin Perfil de Consumo,N/A
C001006,Cliente 1006,Mass,Quito,18,865.82,12,Tarjeta de Crédito,0.0,899.08,28800.0,485.0,"App, POS, Web",1,False,3.1,Travel Lover,Travel
C001007,Cliente 1007,Mass,Guayaquil,42,1413.7,12,"Crédito de Consumo, Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",26684.18,437.07000000000005,25900.0,902.0,"App, Branch, POS, Web",4,True,1.7,Food & Supermarket Lover,Food
C001008,Cliente 1008,Affluent,Quito,40,2120.42,10,"Crédito Vehicular, Crédito de Consumo, Cuenta de Ahorros, Tarjeta de Crédito",72353.89,554.58,28500.0,771.0,"App, Branch, POS, Web",4,True,1.9,Food & Supermarket Lover,Food
C001009,Cliente 1009,Mass,Quito,29,1048.43,9,"Crédito Vehicular, Crédito de Consumo, Tarjeta de Crédito",42467.69,324.14,12600.0,111.0,"App, Branch, POS, Web",3,True,2.6,Travel Lover,Travel
C001010,Cliente 1010,Mass,Guayaquil,49,1429.76,11,"Crédito Vehicular, Tarjeta de Crédito",18425.58,622.59,15000.0,683.0,"App, Branch, POS",2,True,4.2,Travel Lover,Travel
C001011,Cliente 1011,Mass,Cuenca,31,1117.54,9,"Crédito Vehicular, Tarjeta de Crédito",32627.85,729.73,20000.0,827.0,"App, Branch, POS, Web",2,True,3.6,Food & Supermarket Lover,Food
C001012,Cliente 1012,PyME,Guayaquil,36,5911.6,13,"Crédito de Consumo, Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",48958.12,5842.67,50400.0,1315.0,"ATM, App, Branch, POS, Web",4,True,11.6,Travel Lover,Travel
C001013,Cliente 1013,Affluent,Guayaquil,31,1407.83,14,"Crédito de Consumo, Tarjeta de Crédito",30876.769999999997,1566.47,30800.0,254.0,"App, Branch, POS, Web",2,True,5.1,Food & Supermarket Lover,Supermarket
C001014,Cliente 1014,Mass,Ambato,59,519.98,9,"Crédito Hipotecario, Tarjeta de Crédito",176857.26,173.72,5400.0,1240.0,"ATM, App, POS, Web",2,True,3.2,Food & Supermarket Lover,Supermarket
C001015,Cliente 1015,Joven,Quito,46,1025.11,16,"Crédito Vehicular, Cuenta de Ahorros, Tarjeta de Crédito",55045.53999999999,699.27,27000.0,1304.0,"ATM, App, Branch, POS, Web",3,True,2.6,Food & Supermarket Lover,Food
C001016,Cliente 1016,Mass,Cuenca,58,1963.47,11,Tarjeta de Crédito,10011.98,2200.31,37400.0,453.0,"App, POS, Web",1,False,5.9,Food & Supermarket Lover,Supermarket
C001017,Cliente 1017,Mass,Guayaquil,27,792.36,4,Cuenta de Ahorros,13085.28,0.0,0.0,,"App, Branch, Web",1,False,,Sin Perfil de Consumo,N/A
C001018,Cliente 1018,Premium,Guayaquil,37,3183.46,14,"Crédito Vehicular, Tarjeta de Crédito",62411.54,1937.95,57600.0,405.0,"ATM, App, Branch, POS, Web",2,True,3.4,Entertainment & Streaming Lover,Streaming
C001019,Cliente 1019,Affluent,Guayaquil,39,1958.11,7,"Crédito Hipotecario, Cuenta Corriente, Cuenta de Ahorros",167920.82,0.0,0.0,362.0,"App, Branch, Web",3,True,,Sin Perfil de Consumo,N/A
C001020,Cliente 1020,Affluent,Guayaquil,32,4227.36,11,"Crédito de Consumo, Tarjeta de Crédito",52523.12,3103.35,67200.0,353.0,"App, Branch, POS, Web",2,True,4.6,Food & Supermarket Lover,Food
C001021,Cliente 1021,Mass,Manta,41,1063.24,1,Crédito de Consumo,5288.69,0.0,0.0,833.0,ATM,1,False,,Sin Perfil de Consumo,N/A
C001022,Cliente 1022,Mass,Guayaquil,18,523.86,13,"Cuenta de Ahorros, Tarjeta de Crédito",9549.869999999999,350.71,11000.0,559.0,"App, Branch, POS, Web",2,True,3.2,Lifestyle Lover,Others
C001023,Cliente 1023,Premium,Loja,39,4623.4,13,"Crédito Vehicular, Cuenta Corriente, Tarjeta de Crédito",71791.46,2342.2,67200.0,349.0,"ATM, App, Branch, POS, Web",3,True,3.5,Travel Lover,Travel
C001024,Cliente 1024,Joven,Quito,23,593.97,13,"Crédito Hipotecario, Cuenta Corriente, Tarjeta de Crédito",105690.39,310.06,8000.0,645.0,"ATM, App, Branch, POS, Web",3,True,3.9,Health & Wellness Lover,Health
C001025,Cliente 1025,Premium,Guayaquil,58,5756.07,6,"Crédito Hipotecario, Tarjeta de Crédito",111640.58,1707.95,43000.0,540.0,"App, Branch, POS, Web",2,True,4.0,Entertainment & Streaming Lover,Entertainment
C001026,Cliente 1026,Joven,Quito,41,886.35,10,"Cuenta de Ahorros, Tarjeta de Crédito",15568.8,418.02,17500.0,1084.0,"App, Branch, POS, Web",2,True,2.4,Education Lover,Education
C001027,Cliente 1027,PyME,Ambato,55,3014.99,5,"Crédito Vehicular, Tarjeta de Crédito",21228.879999999997,399.0,15600.0,37.0,"ATM, App, POS, Web",2,True,2.6,Lifestyle Lover,Fuel
C001028,Cliente 1028,Mass,Ambato,38,1156.82,13,"Crédito de Consumo, Tarjeta de Crédito",6283.42,959.87,40800.0,371.0,"ATM, App, Branch, POS, Web",2,True,2.4,Tech Lover,Technology
C001029,Cliente 1029,Mass,Ambato,32,811.18,13,"Cuenta Corriente, Tarjeta de Crédito",6767.13,362.81,11000.0,665.0,"ATM, App, Branch, POS, Web",2,True,3.3,Tech Lover,Technology
C001030,Cliente 1030,Premium,Quito,35,1611.42,16,"Crédito de Consumo, Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",89902.46,273.68,10400.0,357.0,"ATM, App, Branch, POS, Web",4,True,2.6,Lifestyle Lover,Others
C001031,Cliente 1031,Joven,Manta,22,611.7,13,"Crédito Hipotecario, Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",204320.55,107.94,6000.0,1148.0,"ATM, App, Branch, Web",4,True,1.8,Entertainment & Streaming Lover,Streaming
C001032,Cliente 1032,Mass,Guayaquil,26,557.1,14,"Crédito Vehicular, Tarjeta de Crédito",13577.730000000001,360.09,11700.0,265.0,"ATM, App, Branch, POS, Web",2,True,3.1,Travel Lover,Travel
C001033,Cliente 1033,Joven,Quito,36,538.06,12,"Cuenta Corriente, Tarjeta de Crédito",8802.68,480.53999999999996,14000.0,202.0,"App, Branch, POS, Web",2,True,3.4,Entertainment & Streaming Lover,Entertainment
C001034,Cliente 1034,Mass,Quito,48,808.64,3,Crédito de Consumo,15219.27,0.0,0.0,576.0,"App, Branch",1,False,,Sin Perfil de Consumo,N/A
C001035,Cliente 1035,Mass,Quito,48,1002.62,18,"Crédito de Consumo, Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",36140.23,618.1700000000001,26400.0,181.0,"ATM, App, Branch, POS, Web",4,True,2.3,Travel Lover,Travel
C001036,Cliente 1036,Mass,Desconocida,37,1059.35,1,Crédito de Consumo,0.0,0.0,0.0,829.0,App,1,False,,Sin Perfil de Consumo,N/A
C001037,Cliente 1037,Mass,Guayaquil,29,589.33,3,"Crédito de Consumo, Cuenta Corriente",11349.67,0.0,0.0,1921.0,"App, Web",2,True,,Sin Perfil de Consumo,N/A
C001038,Cliente 1038,Joven,Quito,32,350.0,16,"Crédito de Consumo, Cuenta de Ahorros, Tarjeta de Crédito",8230.460000000001,240.45,6500.0,840.0,"App, Branch, POS, Web",3,True,3.7,Food & Supermarket Lover,Food
C001039,Cliente 1039,Affluent,Loja,44,1631.74,11,"Crédito Vehicular, Cuenta de Ahorros, Tarjeta de Crédito",44521.090000000004,1402.13,26600.0,372.0,"ATM, App, Branch, POS",3,True,5.3,Entertainment & Streaming Lover,Entertainment
C001040,Cliente 1040,Joven,Ambato,63,731.18,16,"Crédito de Consumo, Cuenta Corriente, Tarjeta de Crédito",16793.1,549.34,24700.0,1021.0,"ATM, App, Branch, POS, Web",3,True,2.2,Travel Lover,Travel
